user;document;corpus;paragraph;visit;system_relevance;perceived_relevance;system_relevance_type;method;f_total_time;f_fixn_n;f_fixn_dur_sum;f_fixn_dur_avg;f_fixn_dur_sd;f_scan_distance_h;f_scan_distance_v;f_scan_distance_euclid;f_scan_hv_ratio;f_avg_sacc_length;f_scan_speed_h;f_scan_speed_v;f_scan_speed;f_box_area;f_box_area_per_time;f_fixns_per_box_area;f_hull_area_per_time;f_fixns_per_hull_area
A01;g-rel_q116-1;g-rel;0;;True;True;r;LongestVisitFeatureExtractor;43.99838998344651;159.0;32.47758449887387;0.20426153772876646;0.10348009987574167;35.164774919926025;4.107488938465097;36.16693749871163;8.56113685191482;0.22890466771336476;0.7992286748027837;0.09335543732419425;0.8220059304969728;144.438924007211;3.282822941056552;0.9084209057057295;0.01625300479650513;222.34464588672
A01;g-rel_q118-1;g-rel;0;;True;True;r;LongestVisitFeatureExtractor;22.811005669671136;77.0;17.506120630212745;0.2273522159767889;0.18662481813692536;15.88504413381489;2.017893620298818;16.210762767787735;7.8720919547099655;0.2132995101024702;0.6963763178111517;0.08846140540755518;0.7106553302619666;32.05432921579023;1.4052133290383053;0.41628998981545756;0.022744117857449966;148.41479466624617
A01;g-rel_q103-1;g-rel;0;;False;False;i;LongestVisitFeatureExtractor;24.826494340185956;88.0;20.210694664316442;0.22966698482177775;0.09229152420368046;16.352807244407316;1.4943150282291373;16.50316234526611;10.943346573838905;0.18969152120995528;0.658683703801768;0.060190335685466924;0.664739939482833;24.43624561905216;0.9842809574406116;0.2776846093074109;0.021666260261427945;163.60000692242588
A01;g-rel_q076-1;g-rel;0;;True;False;r;LongestVisitFeatureExtractor;31.520035301976012;122.0;24.360226135867485;0.1996739847202253;0.13662326732944216;23.9039332222656;2.4465527044325786;24.35628918788182;9.770455048426829;0.2012916461808415;0.7583726665676369;0.07761897094954086;0.7727240453425162;58.48223247150967;1.8553986983587984;0.47936256124188253;0.02369135298269188;163.37412403140317
A01;g-rel_q097-2;g-rel;0;;False;False;t;LongestVisitFeatureExtractor;33.77566342008709;131.0;26.519079059311782;0.2024357180100136;0.07750269200937175;26.162423858530424;2.401641384695684;26.707416672124506;10.89355972346617;0.20544166670865005;0.7745939297515347;0.0711056761439474;0.7907295954471482;62.832759862596404;1.8602968380253473;0.4796393882640947;0.023556221647261413;164.65001530453148
A01;g-rel_q094-2;g-rel;0;;False;False;t;LongestVisitFeatureExtractor;51.07961763428425;181.0;40.72873498558171;0.22502063527945695;0.11175989978191637;37.08277152620465;4.529720194992777;38.34398743598647;8.186547938920494;0.21302215242214706;0.7259798182458395;0.08867960264354961;0.7506709958269202;167.97457906855232;3.288485443865364;0.9280363484450405;0.014732471351905462;240.52229105719576
A01;g-rel_q088-1;g-rel;0;;False;False;t;LongestVisitFeatureExtractor;52.593969417920384;192.0;41.699159987627084;0.21718312493555772;0.09716423505166977;34.124457813977116;5.017753853695574;35.75379312270134;6.800743681128254;0.1871926341502688;0.6488283389074235;0.09540549818219027;0.6798078471430019;171.2281297013557;3.255660897939622;0.8918131755278943;0.014049830474878922;259.83293266978643
A01;g-rel_q075-1;g-rel;0;;False;False;i;LongestVisitFeatureExtractor;19.28803483547966;67.0;14.610686387875852;0.21806994608769928;0.10801897389403445;13.88691094821588;1.900791431329179;14.292160644735338;7.305857296770897;0.21654788855659604;0.7199754182666342;0.09854769796624072;0.740985837419031;26.396121338000107;1.3685231058088598;0.3939719602686583;0.030677757413575105;113.23044446369482
A01;g-rel_q128-1;g-rel;0;;True;True;r;LongestVisitFeatureExtractor;32.03077005228865;109.0;25.752353499526286;0.23626012384886502;0.10848726324483803;19.660331050987836;3.041429529315774;20.671965374630645;6.464174448720761;0.1914070868021356;0.6137951419492356;0.0949533690370475;0.6453783452875058;59.795511414598224;1.866814669674972;0.548582673528424;0.010490196682390474;324.3959976740232
A01;g-rel_q122-2;g-rel;0;;False;False;i;LongestVisitFeatureExtractor;20.293896068485115;74.0;15.39828002344354;0.20808486518166946;0.09413683284325941;14.7385636025319;2.883446302026494;15.814814878171427;5.111440290104794;0.21664129970097845;0.7262559911016679;0.14208441258868318;0.7792892416912807;42.49785671690289;2.094120151866691;0.5742953610392282;0.03006845916578609;121.27048494221386
A01;g-rel_q085-2;g-rel;0;;False;False;i;LongestVisitFeatureExtractor;16.48197875946013;65.0;12.997493125602066;0.19996143270157024;0.09542816126251052;10.941573813919451;2.118347022586062;11.634552120115007;5.165147021361052;0.18178987687679699;0.6638507410792127;0.1285250426239142;0.7058953472705543;23.17805031112189;1.406266240806701;0.35658538940187523;0.040333021812594405;97.77847179405691
A01;g-rel_q134-3;g-rel;0;;False;False;t;LongestVisitFeatureExtractor;38.68491165272824;148.0;29.043812175412814;0.1962419741581947;0.07518306343405899;32.23169680733989;3.8170128141884327;33.38396718995909;8.444220225703628;0.2271018176187693;0.8331852246860891;0.098669291233065;0.8629712661526705;123.02879973665274;3.180278679219271;0.8312756738963023;0.019046023057211307;200.87033334078478
A03;g-rel_q128-1;g-rel;0;;True;True;r;LongestVisitFeatureExtractor;24.501774346801056;80.0;18.42755188207518;0.23034439852593974;0.1215552365815699;15.467529381001974;2.7724023911440185;16.200930834524442;5.579106925607351;0.20507507385473978;0.6312820109300129;0.11315108660716168;0.6612145963477796;42.88221544098023;1.750167756588572;0.536027693012253;0.012048573784390733;270.99221177236154
