paragraph_id|label_id|x1|y1|x2|y2|text
0|0|0.29261363636363635|0.9631944444444445|0.3547230113636364|1.0|PUERTO
0|1|0.3547230113636364|0.9631944444444445|0.3937855113636364|1.0|RICO
0|2|0.3937855113636364|0.9631944444444445|0.47269176136363633|1.0|PREPARES
0|3|0.47269176136363633|0.9631944444444445|0.5062855113636363|1.0|FOR
0|4|0.5062855113636363|0.9631944444444445|0.5933948863636364|1.0|HURRICANE
0|5|0.5933948863636364|0.9631944444444445|0.6652698863636364|1.0|GEORGES
0|6|0.29261363636363635|0.9125|0.3281605113636364|0.9493055555555555|SAN
0|7|0.3281605113636364|0.9125|0.37542613636363636|0.9493055555555555|JUAN,
0|8|0.37542613636363636|0.9125|0.42542613636363635|0.9493055555555555|Puerto
0|9|0.42542613636363635|0.9125|0.46058238636363635|0.9493055555555555|Rico
0|10|0.46058238636363635|0.9125|0.47464488636363633|0.9493055555555555|--
0|11|0.47464488636363633|0.9125|0.5105823863636363|0.9493055555555555|With
0|12|0.5105823863636363|0.9125|0.5812855113636364|0.9493055555555555|Hurricane
0|13|0.5812855113636364|0.9125|0.6457386363636364|0.9493055555555555|Georges,
0|14|0.6457386363636364|0.9125|0.6726917613636363|0.9493055555555555|the
0|15|0.29261363636363635|0.8756944444444444|0.3328480113636364|0.9125|most
0|16|0.3328480113636364|0.8756944444444444|0.39691051136363636|0.9125|powerful
0|17|0.39691051136363636|0.8756944444444444|0.44222301136363634|0.9125|storm
0|18|0.44222301136363634|0.8756944444444444|0.46253551136363635|0.9125|of
0|19|0.46253551136363635|0.8756944444444444|0.4894886363636363|0.9125|the
0|20|0.4894886363636363|0.8756944444444444|0.5469105113636363|0.9125|season,
0|21|0.5469105113636363|0.8756944444444444|0.6023792613636363|0.9125|bearing
0|22|0.6023792613636363|0.8756944444444444|0.6449573863636363|0.9125|down
0|23|0.6449573863636363|0.8756944444444444|0.6680042613636363|0.9125|on
0|24|0.29261363636363635|0.8388888888888889|0.33245738636363636|0.8756944444444444|them
0|25|0.33245738636363636|0.8388888888888889|0.3875355113636364|0.8756944444444444|Sunday
0|26|0.3875355113636364|0.8388888888888889|0.42151988636363635|0.8756944444444444|with
0|27|0.42151988636363635|0.8388888888888889|0.5430042613636363|0.8756944444444444|135-mile-per-hour
0|28|0.5430042613636363|0.8388888888888889|0.5910511363636364|0.8756944444444444|winds,
0|29|0.5910511363636364|0.8388888888888889|0.6410511363636363|0.8756944444444444|Puerto
0|30|0.6410511363636363|0.8388888888888889|0.6762073863636363|0.8756944444444444|Rico
0|31|0.29261363636363635|0.8020833333333334|0.3234730113636364|0.8388888888888889|and
0|32|0.3234730113636364|0.8020833333333334|0.3379261363636364|0.8388888888888889|a
0|33|0.3379261363636364|0.8020833333333334|0.38441051136363635|0.8388888888888889|dozen
0|34|0.38441051136363635|0.8020833333333334|0.43948863636363633|0.8388888888888889|smaller
0|35|0.43948863636363633|0.8020833333333334|0.5129261363636364|0.8388888888888889|Caribbean
0|36|0.5129261363636364|0.8020833333333334|0.5664417613636363|0.8388888888888889|islands
0|37|0.5664417613636363|0.8020833333333334|0.6101917613636363|0.8388888888888889|south
0|38|0.6101917613636363|0.8020833333333334|0.6410511363636363|0.8388888888888889|and
0|39|0.6410511363636363|0.8020833333333334|0.6758167613636363|0.8388888888888889|east
0|40|0.29261363636363635|0.7652777777777777|0.31292613636363636|0.8020833333333334|of
0|41|0.31292613636363636|0.7652777777777777|0.34808238636363636|0.8020833333333334|here
0|42|0.34808238636363636|0.7652777777777777|0.3996448863636364|0.8020833333333334|braced
0|43|0.3996448863636364|0.7652777777777777|0.42464488636363634|0.8020833333333334|for
0|44|0.42464488636363634|0.7652777777777777|0.4633167613636363|0.8020833333333334|what
0|45|0.4633167613636363|0.7652777777777777|0.5398792613636363|0.8020833333333334|authorities
0|46|0.5398792613636363|0.7652777777777777|0.5949573863636364|0.8020833333333334|warned
0|47|0.5949573863636364|0.7652777777777777|0.6375355113636363|0.8020833333333334|could
0|48|0.29261363636363635|0.7284722222222222|0.35198863636363636|0.7652777777777777|become
0|49|0.35198863636363636|0.7284722222222222|0.3664417613636364|0.7652777777777777|a
0|50|0.3664417613636364|0.7284722222222222|0.42972301136363633|0.7652777777777777|disaster.
0|51|0.29261363636363635|0.6777777777777778|0.3133167613636364|0.7145833333333333|At
0|52|0.3133167613636364|0.6777777777777778|0.32776988636363635|0.7145833333333333|a
0|53|0.32776988636363635|0.6777777777777778|0.3691761363636364|0.7145833333333333|news
0|54|0.3691761363636364|0.6777777777777778|0.4496448863636363|0.7145833333333333|conference
0|55|0.4496448863636363|0.6777777777777778|0.4848011363636363|0.7145833333333333|here
0|56|0.4848011363636363|0.6777777777777778|0.5398792613636363|0.7145833333333333|Sunday
0|57|0.5398792613636363|0.6777777777777778|0.6133167613636363|0.7145833333333333|afternoon,
0|58|0.6133167613636363|0.6777777777777778|0.6492542613636363|0.7145833333333333|Gov.
0|59|0.29261363636363635|0.6409722222222223|0.3379261363636364|0.6777777777777778|Pedro
0|60|0.3379261363636364|0.6409722222222223|0.4008167613636363|0.6777777777777778|Rossello
0|61|0.4008167613636363|0.6409722222222223|0.4211292613636363|0.6777777777777778|of
0|62|0.4211292613636363|0.6409722222222223|0.4711292613636363|0.6777777777777778|Puerto
0|63|0.4711292613636363|0.6409722222222223|0.5062855113636363|0.6777777777777778|Rico
0|64|0.5062855113636363|0.6409722222222223|0.5691761363636363|0.6777777777777778|declared
0|65|0.5691761363636363|0.6409722222222223|0.5836292613636364|0.6777777777777778|a
