paragraph_id|label_id|x1|y1|x2|y2|text
-1|0|0.29261363636363635|0.9631944444444445|0.3797230113636364|1.0|HURRICANE
-1|1|0.3797230113636364|0.9631944444444445|0.4769886363636363|1.0|FORECASTER
-1|2|0.4769886363636363|0.9631944444444445|0.5515980113636363|1.0|PREDICTS
-1|3|0.5515980113636363|0.9631944444444445|0.6082386363636363|1.0|ACTIVE
-1|4|0.6082386363636363|0.9631944444444445|0.6644886363636363|1.0|STORM
-1|5|0.29261363636363635|0.9263888888888889|0.35589488636363636|0.9631944444444445|SEASON
-1|6|0.35589488636363636|0.9263888888888889|0.3894886363636364|0.9631944444444445|FOR
-1|7|0.3894886363636364|0.9263888888888889|0.41487926136363634|0.9631944444444445|'99
0|0|0.29261363636363635|0.8756944444444444|0.36878551136363635|0.9125|ORLANDO,
0|1|0.36878551136363635|0.8756944444444444|0.39886363636363636|0.9125|Fla.
0|2|0.39886363636363636|0.8756944444444444|0.41292613636363634|0.9125|--
0|3|0.41292613636363634|0.8756944444444444|0.4476917613636363|0.9125|This
0|4|0.4476917613636363|0.8756944444444444|0.4926136363636363|0.9125|year's
0|5|0.4926136363636363|0.8756944444444444|0.5609730113636363|0.9125|hurricane
0|6|0.5609730113636363|0.8756944444444444|0.6156605113636363|0.9125|season
0|7|0.6156605113636363|0.8756944444444444|0.6336292613636363|0.9125|in
0|8|0.6336292613636363|0.8756944444444444|0.6605823863636363|0.9125|the
0|9|0.29261363636363635|0.8388888888888889|0.34925426136363635|0.8756944444444444|Atlantic
0|10|0.34925426136363635|0.8388888888888889|0.36683238636363635|0.8756944444444444|is
0|11|0.36683238636363635|0.8388888888888889|0.40589488636363635|0.8756944444444444|likely
0|12|0.40589488636363635|0.8388888888888889|0.42542613636363635|0.8756944444444444|to
0|13|0.42542613636363635|0.8388888888888889|0.4476917613636363|0.8756944444444444|be
0|14|0.4476917613636363|0.8388888888888889|0.4855823863636363|0.8756944444444444|"""very"
0|15|0.4855823863636363|0.8388888888888889|0.5355823863636363|0.8756944444444444|"active"""
0|16|0.5355823863636363|0.8388888888888889|0.5695667613636364|0.8756944444444444|with
0|17|0.5695667613636364|0.8388888888888889|0.5840198863636363|0.8756944444444444|a
0|18|0.5840198863636363|0.8388888888888889|0.6383167613636364|0.8756944444444444|chance
0|19|0.6383167613636364|0.8388888888888889|0.6586292613636363|0.8756944444444444|of
0|20|0.29261363636363635|0.8020833333333334|0.3644886363636364|0.8388888888888889|damaging
0|21|0.3644886363636364|0.8020833333333334|0.41761363636363635|0.8388888888888889|storms
0|22|0.41761363636363635|0.8020833333333334|0.47230113636363635|0.8388888888888889|striking
0|23|0.47230113636363635|0.8020833333333334|0.5238636363636363|0.8388888888888889|Florida
0|24|0.5238636363636363|0.8020833333333334|0.5547230113636363|0.8388888888888889|and
0|25|0.5547230113636363|0.8020833333333334|0.5816761363636364|0.8388888888888889|the
0|26|0.5816761363636364|0.8020833333333334|0.6172230113636363|0.8388888888888889|East
0|27|0.6172230113636363|0.8020833333333334|0.6652698863636364|0.8388888888888889|Coast,
0|28|0.6652698863636364|0.8020833333333334|0.6797230113636363|0.8388888888888889|a
0|29|0.29261363636363635|0.7652777777777777|0.3465198863636364|0.8020833333333334|leading
0|30|0.3465198863636364|0.7652777777777777|0.41487926136363634|0.8020833333333334|hurricane
0|31|0.41487926136363634|0.7652777777777777|0.48909801136363634|0.8020833333333334|forecaster
0|32|0.48909801136363634|0.7652777777777777|0.5230823863636364|0.8020833333333334|said
0|33|0.5230823863636364|0.7652777777777777|0.5734730113636364|0.8020833333333334|Friday.
1|0|0.29261363636363635|0.7145833333333333|0.33362926136363635|0.7513888888888889|From
1|1|0.33362926136363635|0.7145833333333333|0.37269176136363635|0.7513888888888889|1995
1|2|0.37269176136363635|0.7145833333333333|0.39222301136363635|0.7513888888888889|to
1|3|0.39222301136363635|0.7145833333333333|0.4340198863636363|0.7513888888888889|1998,
1|4|0.4340198863636363|0.7145833333333333|0.4738636363636363|0.7513888888888889|there
1|5|0.4738636363636363|0.7145833333333333|0.5121448863636363|0.7513888888888889|were
1|6|0.5121448863636363|0.7145833333333333|0.5348011363636364|0.7513888888888889|33
1|7|0.5348011363636364|0.7145833333333333|0.6109730113636364|0.7513888888888889|hurricanes
1|8|0.6109730113636364|0.7145833333333333|0.6254261363636363|0.7513888888888889|a
1|9|0.6254261363636363|0.7145833333333333|0.6742542613636363|0.7513888888888889|record
1|10|0.29261363636363635|0.6777777777777778|0.3176136363636364|0.7145833333333333|for
1|11|0.3176136363636364|0.6777777777777778|0.3320667613636364|0.7145833333333333|a
1|12|0.3320667613636364|0.6777777777777778|0.3973011363636364|0.7145833333333333|four-year
1|13|0.3973011363636364|0.6777777777777778|0.44886363636363635|0.7145833333333333|period.
1|14|0.44886363636363635|0.6777777777777778|0.48519176136363634|0.7145833333333333|That
1|15|0.48519176136363634|0.6777777777777778|0.5277698863636363|0.7145833333333333|could
1|16|0.5277698863636363|0.6777777777777778|0.5734730113636364|0.7145833333333333|signal
1|17|0.5734730113636364|0.6777777777777778|0.5879261363636363|0.7145833333333333|a
1|18|0.5879261363636363|0.6777777777777778|0.6332386363636363|0.7145833333333333|return
1|19|0.6332386363636363|0.6777777777777778|0.6527698863636363|0.7145833333333333|to
1|20|0.6527698863636363|0.6777777777777778|0.6672230113636364|0.7145833333333333|a
1|21|0.29261363636363635|0.6409722222222223|0.3328480113636364|0.6777777777777778|cycle
1|22|0.3328480113636364|0.6409722222222223|0.35316051136363635|0.6777777777777778|of
