timestamp|gaze_x|gaze_y|gaze_y_abs|fixation_id|scroll_y|paragraph_id
0.0|1267.17920837967|757.368815625189|2304.368815625189||1.0|1
0.012049024967030761|1331.74887195779|759.697048294144|2306.697048294144||1.0|1
0.024098049934061522|1396.31853553591|762.025280963099|2309.0252809630992||1.0|1
0.036147074901092285|1407.6812642181|762.976262186617|2309.976262186617||1.0|1
0.048196099868123045|1426.9942357241|765.927647522207|2312.927647522207|0.0|1.0|1
0.060245124835153804|1437.09757877138|767.902818158398|2314.902818158398|0.0|1.0|1
0.07229414980218457|1448.97347360565|769.943043475503|2316.943043475503|0.0|1.0|1
0.08434317476921532|1451.3540590874|770.187454095692|2317.187454095692|0.0|1.0|1
0.09639219973624609|1446.50525196633|765.923835626245|2312.923835626245|0.0|1.0|1
0.10844122470327686|1450.32354089141|770.639437681752|2317.639437681752|0.0|1.0|1
0.12049024967030761|1451.29670095551|770.301550303679|2317.301550303679|0.0|1.0|1
0.13253927463733836|1454.54772054887|769.224548906296|2316.224548906296|0.0|1.0|1
0.14458829960436914|1457.79462419062|769.109256728509|2316.109256728509|0.0|1.0|1
0.1566373245713999|1458.25857583386|768.8029492285459|2315.802949228546|0.0|1.0|1
0.16868634953843065|1458.7225274771|768.496641728583|2315.496641728583|0.0|1.0|1
0.18073537450546143|1460.829239005|767.77695598775|2314.7769559877497|0.0|1.0|1
0.19278439947249218|1461.66667213697|767.725191897354|2314.725191897354|0.0|1.0|1
0.20483342443952293|1461.00266555017|766.343584202246|2313.343584202246|0.0|1.0|1
0.2168824494065537|1460.54423210716|764.930153379392|2311.930153379392|0.0|1.0|1
0.22893147437358446|1459.75611168926|764.634404467672|2311.634404467672|0.0|1.0|1
0.24098049934061522|1456.1041773894099|762.354463618491|2309.354463618491|0.0|1.0|1
0.25302952430764597|1452.45224308956|760.07452276931|2307.07452276931|0.0|1.0|1
0.2650785492746767|1452.54960716435|762.811043506785|2309.811043506785|0.0|1.0|1
0.27712757424170753|1452.06376790391|762.840605448618|2309.840605448618|0.0|1.0|1
0.2891765992087383|1451.79591018206|763.128883463725|2310.128883463725|0.0|1.0|1
0.30122562417576904|1451.83873917327|760.545019813175|2307.545019813175|0.0|1.0|1
0.3132746491427998|1445.40878541195|764.94436258174|2311.9443625817403|0.0|1.0|1
0.32532367410983054|1419.7692916948|769.837431795413|2316.837431795413||1.0|1
0.3373726990768613|1361.84783308182|780.87769266843|2327.87769266843||1.0|1
0.3494217240438921|1218.78878561249|801.942292395386|2348.942292395386||1.0|1
0.36147074901092285|1217.41215077964|805.615577700699|2352.615577700699||1.0|1
0.3735197739779536|1199.724850539565|809.9493375755114|2356.9493375755114||1.0|1
0.38556879894498436|1182.03755029949|814.283097450324|2361.283097450324||1.0|1
0.3976178239120151|1051.10864093575|677.606197670137|2224.606197670137||1.0|1
0.40966684887904586|912.900529291314|555.940604429133|2102.940604429133||1.0|1
0.4217158738460766|818.324251955682|531.412275683332|2078.412275683332||1.0|1
0.4337648988131074|901.012515376616|780.72261550707|2327.7226155070703||1.0|1
0.4458139237801382|953.659511834808|932.635446411566|2479.635446411566||1.0|0
0.45786294874716893|989.654677324745|1024.407025036357|2571.407025036357||1.0|0
0.4699119737141997|1021.87294300731|1099.039888265869|2646.039888265869||1.0|0
0.48196099868123043|1052.27600588114|1145.237644005588|2692.2376440055878||1.0|0
0.4940100236482612|1108.95179769269|1239.025754997771|2786.025754997771|1.0|1.0|-2
0.5060590486152919|1107.20330851363|1240.367290388866|2787.367290388866|1.0|1.0|-2
0.5181080735823227|1103.91299978911|1241.454664778973|2788.454664778973|1.0|1.0|-2
0.5301570985493534|1101.34609297304|1239.231539609861|2786.231539609861|1.0|1.0|-2
0.5422061235163843|1098.42535083093|1238.706168502381|2785.706168502381|1.0|1.0|-2
0.5542551484834151|1095.4230256670949|1238.464779615767|2785.464779615767|1.0|1.0|-2
0.5663041734504458|1092.42070050326|1238.223390729153|2785.223390729153|1.0|1.0|-2
0.5783531984174766|1090.45062564992|1238.810231447367|2785.810231447367|1.0|1.0|-2
0.5904022233845073|1086.21289307402|1237.723084892242|2784.723084892242|1.0|1.0|-2
0.6024512483515381|1085.71497626449|1238.807422001944|2785.807422001944|1.0|1.0|-2
0.6145002733185688|1083.69153161539|1237.241328651124|2784.2413286511237|1.0|1.0|-2
0.6265492982855996|1076.31770618947|1234.408574687898|2781.4085746878977|1.0|1.0|-2
0.6385983232526303|1068.94388076355|1231.575820724672|2778.5758207246718|1.0|1.0|-2
0.6506473482196611|1001.4268432341985|1214.70563517231|2761.70563517231||1.0|0
0.6626963731866918|933.909805704847|1197.8354496199481|2744.835449619948||1.0|0
0.6747453981537226|924.018430625089|1195.6087391547426|2742.6087391547426||1.0|0
0.6867944231207533|914.127055545331|1193.382028689537|2740.382028689537||1.0|0
0.6988434480877842|876.144230874873|1182.394262521585|2729.394262521585|2.0|1.0|0
0.710892473054815|861.971853200251|1178.966080673248|2725.966080673248|2.0|1.0|0
0.7229414980218457|860.8426685660979|1177.8860203988438|2724.8860203988443|2.0|1.0|0
0.7349905229888765|859.713483931945|1176.80596012444|2723.80596012444|2.0|1.0|0
