user;document;corpus;paragraph;system_relevance;perceived_relevance;system_relevance_type;f_average_fixation_duration;f_average_forward_saccades_length;f_regression_ratio;f_thorough_reading_ratio;f_coherently_read_text_length
A03;nq_7p_a1_Mzgy;nq;0;False;False;i;0.27647103908503584;139.36947294120066;0.0;1.0;1423.8025740509052
A03;nq_7p_a1_Mzgy;nq;1;True;True;r;0.3454214435057592;148.23575320726258;0.0;1.0;4629.160748579153
A03;nq_7p_a1_Mzgy;nq;2;False;True;i;0.3043635975076582;145.06926925182862;0.0;1.0;10073.217973294624
A03;nq_7p_a1_Mzgy;nq;3;False;False;i;0.28467145126128723;174.1523381195036;0.0;0.8371528076272424;3754.1489437730297
A03;nq_7p_a1_Mzgy;nq;4;False;False;i;0.26187765251831935;165.2383321576658;0.0;1.0;881.9800402171904
A03;nq_7p_a1_Mzgy;nq;5;False;False;i;0.32215589213316853;145.95755903523164;0.0;0.7934308589704311;2248.9928954044303
A03;nq_7p_a1_Mzgy;nq;6;False;False;i;0.24902476159717654;187.52435348612843;0.0;1.0;3100.5365280307988
A03;nq_6p_a5_LTkw;nq;0;False;False;i;0.36362006340231207;156.71138738282448;0.0;1.0;1231.0331280353212
A03;nq_6p_a5_LTkw;nq;1;False;False;i;0.339865796689411;144.2739765648105;0.0;1.0;3099.206009857565
A03;nq_6p_a5_LTkw;nq;2;False;False;i;0.34407347678348366;135.91341300192465;0.0;1.0;925.8579796975868
A03;nq_6p_a5_LTkw;nq;3;False;False;i;0.3844468845043094;143.4186317073151;0.0;1.0;3638.1301237836574
A03;nq_6p_a5_LTkw;nq;4;False;False;i;0.30826926732652055;150.08270525085533;0.0;0.8708441195832707;6394.529623755458
A03;nq_6p_a5_LTkw;nq;5;True;True;r;0.3449102313476482;213.07699468411755;0.0;0.5967771291611368;1524.852667745326
A03;nq_5p_a4_LTI3;nq;0;False;False;i;0.38756537044675066;151.55401175092453;0.0;1.0;9646.616364986694
A03;nq_5p_a4_LTI3;nq;1;False;False;i;0.3584648046252701;158.67617895360195;0.0;0.7569718298948274;3233.235604803572
A03;nq_5p_a4_LTI3;nq;2;False;False;i;0.2854163045230633;164.5775748006592;0.0;0.0;0.0
A03;nq_5p_a4_LTI3;nq;3;False;True;i;0.3248166690221489;160.65070045335955;0.0;0.829309200137756;5074.480996128276
A03;nq_5p_a4_LTI3;nq;4;True;False;r;0.27276979917298183;157.45120055172939;0.0;1.0;4590.082097471376
A03;nq_5p_a0_LTIz;nq;0;True;True;r;0.38837560342844935;141.36943705353124;0.0;1.0;8076.798744948331
A03;nq_5p_a0_LTIz;nq;1;False;False;i;0.3051086025071164;167.9054643637126;0.0;0.22056716561124112;0.0
A03;nq_5p_a0_LTIz;nq;2;False;False;i;0.3061163526180561;139.3663121502846;0.0;0.8977428498486603;4255.418524891395
A03;nq_5p_a0_LTIz;nq;3;False;False;i;0.29794936744380046;149.28583797401464;0.0;1.0;4961.560716610106
