user;document;corpus;paragraph;visit;system_relevance;perceived_relevance;system_relevance_type;method;f_total_time;f_fixn_n;f_fixn_dur_sum;f_fixn_dur_avg;f_fixn_dur_sd;f_scan_distance_h;f_scan_distance_v;f_scan_distance_euclid;f_scan_hv_ratio;f_avg_sacc_length;f_scan_speed_h;f_scan_speed_v;f_scan_speed;f_box_area;f_box_area_per_time;f_fixns_per_box_area;f_hull_area_per_time;f_fixns_per_hull_area
A01;nq_7p_a1_Mzgy;nq;1;;True;True;r;LongestVisitFeatureExtractor;13.437550067901611;39.0;8.473366022109985;0.21726579543871757;0.1168331264231925;2.814632514309567;0.4958124662649131;2.899504740271362;5.676808684365968;0.07434627539157337;0.2094602438753254;0.03689753442848667;0.21577629297154644;1.3955298885492398;0.10385300010027525;0.03578281765510871;0.005126699773031546;566.1175602062929
A01;nq_7p_a1_Mzgy;nq;2;;False;False;i;LongestVisitFeatureExtractor;10.019240617752075;27.0;5.423743486404419;0.20087938838534886;0.10107405809269425;2.459093339763285;0.6570780572521949;2.692268420648435;3.7424675997351917;0.1035487854095552;0.2454370978381602;0.06558162263195726;0.2687098277566344;1.615816274293471;0.1612713314251152;0.059845047196054484;0.0062521560652831955;431.0217117600055
A01;nq_7p_a1_Mzgy;nq;3;;False;False;i;LongestVisitFeatureExtractor;13.837113380432129;44.0;8.00556468963623;0.18194465203718704;0.0711986408381322;4.239744309283952;0.7583451560404249;4.393463326910427;5.590784454167392;0.09985143924796426;0.306403813621967;0.054805155901435705;0.31751299610824035;3.215189559795442;0.23235984785253186;0.07307248999535096;0.0074652299043068675;425.955264181261
A01;nq_7p_a1_Mzgy;nq;6;;False;False;i;LongestVisitFeatureExtractor;12.16040301322937;34.0;6.393259048461914;0.18803703083711512;0.05705687243593183;4.182001144357302;0.4530183104122846;4.221234526613905;9.231417468647859;0.1206067007603973;0.3439031699695873;0.03725356058672097;0.34712949250297054;1.8945230925589855;0.15579443300505116;0.055721267428205455;0.0032733315899570272;854.1633774455896
A01;nq_7p_a5_NTE0;nq;0;;False;False;i;LongestVisitFeatureExtractor;10.857446432113647;32.0;6.3289172649383545;0.19777866452932358;0.05879455720479676;2.6525017790951435;0.5144057635197833;2.798627368025439;5.156438685573033;0.08745710525079498;0.24430254348294067;0.04737815348536263;0.25776110299266963;1.364462202913021;0.12567063641016715;0.0426394438410319;0.00565251794571214;521.4111729903815
A01;nq_7p_a5_NTE0;nq;3;;False;False;i;LongestVisitFeatureExtractor;13.50661015510559;40.0;7.574385404586792;0.1893596351146698;0.049922381511943885;3.994572092078105;0.6587967965697051;4.122691966627252;6.063435816442153;0.10306729916568129;0.2957494179668856;0.04877588003239106;0.3052351344477686;2.6316112979278006;0.19483876914393902;0.06579028244819501;0.006802820999710131;435.3360002573437
A01;nq_7p_a5_NTE0;nq;5;;True;True;r;LongestVisitFeatureExtractor;16.26123070716858;53.0;11.20742654800415;0.21146087826422924;0.0778773916430738;4.027064296341432;0.5623612536364848;4.110622957196903;7.160991747387634;0.07755892372069628;0.2476481865893549;0.03458294539715092;0.25278670669033565;2.2646649261652962;0.13926774467119174;0.042729526908779174;0.004535922694700357;718.5497024091306
A01;nq_7p_a5_NTE0;nq;6;;False;False;i;LongestVisitFeatureExtractor;10.87436056137085;32.0;7.065657615661621;0.22080180048942566;0.10146927945852932;2.72754564932376;0.341083000442674;2.774839176740521;7.996721166941242;0.08408603565880367;0.25082354350221386;0.03136579833984061;0.2551726293312016;0.9303194539157096;0.08555164679939867;0.029072482934865924;0.005404232905296619;544.5179389909146
A01;nq_6p_a5_LTkw;nq;0;;False;False;i;LongestVisitFeatureExtractor;12.544548034667969;41.0;8.454342603683472;0.20620347813862125;0.11539048236940921;3.214554459323473;0.42744602924369995;3.2556214961788714;7.520375063516517;0.08139053740447179;0.25625111805062784;0.03407424708027862;0.25952481406119005;1.3740485394254474;0.10953352289999947;0.033513379010376765;0.004271263493098287;765.1956177004095
A01;nq_6p_a5_LTkw;nq;5;;True;True;r;LongestVisitFeatureExtractor;10.195857048034668;26.0;5.129369020462036;0.19728342386392447;0.05737928112809402;2.6063424047115715;0.3417668802776521;2.6365493244796223;7.626082441324255;0.09764997498072675;0.25562759387784517;0.033520171837200324;0.2585902599515004;0.8907615125936276;0.08736504527251379;0.03426005817667798;0.002230730681553075;1143.148022937545
A01;nq_5p_a0_LTIz;nq;2;;False;False;i;LongestVisitFeatureExtractor;12.536116600036621;37.0;7.166229963302612;0.1936818909000706;0.07386040747195416;2.9520706260522322;0.5333768692960155;3.0650153172163117;5.5346806282555185;0.08513931436711977;0.23548525593991432;0.04254721667908364;0.24449479970594387;1.574566188464468;0.12560238857860243;0.042555842931472104;0.005052291876079142;584.1848216675928
A01;nq_5p_a3_LTYx;nq;0;;False;True;i;LongestVisitFeatureExtractor;17.4434757232666;49.0;10.315896987915039;0.2105285099574498;0.08525961502375584;4.210787757361947;0.6094168224895278;4.276718997485746;6.909536464977229;0.08553437994971493;0.24139614284241984;0.03493666240362122;0.2451758505778374;2.5661248952693225;0.14711087033225567;0.05236989582182291;0.004047105487135789;694.0943840569566
A01;nq_6p_a1_LTEy;nq;3;;False;False;i;LongestVisitFeatureExtractor;10.075300931930542;29.0;5.68613076210022;0.19607347455517998;0.05778558640567487;2.096199807466545;0.3925660060321707;2.1902745314252385;5.339738477749808;0.07300915104750795;0.20805331985899198;0.03896320404565331;0.21739048254964202;0.8228967862625468;0.0816746608187782;0.028375751250432648;0.0031938159842577283;901.2184645697293
