timestamp|gaze_x|gaze_y|gaze_y_abs|fixation_id|scroll_y|paragraph_id
0.0|794.203432196911|724.448650125425|2556.448650125425||1.0|1
0.012049509874030724|1575.32302486772|631.147526912372|2463.147526912372||1.0|1
0.02409901974806145|1687.08708175304|613.496284817126|2445.4962848171263||1.0|1
0.036148529622092175|1763.62594014723|591.104541463477|2423.104541463477||1.0|-2
0.0481980394961229|1793.31665598202|581.471985701289|2413.4719857012888|0.0|1.0|-2
0.06024754937015362|1800.32011977491|579.591717799703|2411.591717799703|0.0|1.0|-2
0.07229705924418435|1800.13423793978|579.843714901441|2411.843714901441|0.0|1.0|-2
0.08434656911821507|1799.94835610465|580.095712003179|2412.095712003179|0.0|1.0|-2
0.0963960789922458|1803.66963861208|579.828400932992|2411.828400932992|0.0|1.0|-2
0.10844558886627652|1804.38980126123|579.219040735793|2411.219040735793|0.0|1.0|-2
0.12049509874030724|1808.48578594682|572.428125889192|2404.428125889192|0.0|1.0|-2
0.13254460861433798|1811.4541203624|574.884192150746|2406.884192150746|0.0|1.0|-2
0.1445941184883687|1812.69524303179|574.735307153341|2406.7353071533407|0.0|1.0|-2
0.15664362836239942|1811.9340342608|575.615395869451|2407.6153958694513|0.0|1.0|-2
0.16869313823643015|1805.68654636411|580.238405950877|2412.2384059508768|0.0|1.0|-2
0.18074264811046087|1628.50280231452|707.430953204514|2539.430953204514||1.0|1
0.1927921579844916|1586.95643440208|731.005635790728|2563.005635790728||1.0|1
0.2048416678585223|1550.76367635538|748.705684268603|2580.705684268603||1.0|1
0.21689117773255304|1544.97032871266|751.4169302590781|2583.416930259078||1.0|1
0.22894068760658376|1539.17698106994|754.128176249553|2586.128176249553||1.0|1
0.24099019748061448|1527.81152046307|759.6808442742|2591.6808442742||1.0|1
0.2530397073546452|1511.88714868987|767.430156751561|2599.430156751561||1.0|1
0.26508921722867596|1503.97716546888|771.743467446252|2603.743467446252||1.0|1
0.27713872710270665|1471.02009954445|774.702044057457|2606.702044057457|1.0|1.0|1
0.2891882369767374|1472.70548980642|775.0131863866316|2607.013186386632|1.0|1.0|1
0.3012377468507681|1474.39088006839|775.324328715806|2607.324328715806|1.0|1.0|1
0.31328725672479885|1469.86947784137|781.843196153344|2613.8431961533443|1.0|1.0|1
0.32533676659882954|1468.03346202924|782.95207967442|2614.95207967442|1.0|1.0|1
0.3373862764728603|1465.91473305233|782.723699582872|2614.723699582872|1.0|1.0|1
0.349435786346891|1463.79600407542|782.495319491324|2614.495319491324|1.0|1.0|1
0.36148529622092174|1449.49629213324|782.902286847379|2614.902286847379|1.0|1.0|1
