user;document;corpus;paragraph;visit;system_relevance;perceived_relevance;system_relevance_type;method;f_total_time;f_fixn_n;f_fixn_dur_sum;f_fixn_dur_avg;f_fixn_dur_sd;f_scan_distance_h;f_scan_distance_v;f_scan_distance_euclid;f_scan_hv_ratio;f_avg_sacc_length;f_scan_speed_h;f_scan_speed_v;f_scan_speed;f_box_area;f_box_area_per_time;f_fixns_per_box_area;f_hull_area_per_time;f_fixns_per_hull_area
A01;nq_7p_a1_Mzgy;nq;1;;True;True;r;LongestVisitFeatureExtractor;13.459360552274042;49.0;11.157894244767926;0.22771212744424338;0.11379895379821185;8.410302121527668;1.9284766144146896;8.84509332746213;4.361111801233987;0.18427277765546105;0.6248663960567351;0.1432814439382012;0.6571703977398613;16.21907096152836;1.205040231929001;0.3310014481944563;0.04595767428225799;79.21612785709945
A01;nq_7p_a1_Mzgy;nq;2;;False;False;i;LongestVisitFeatureExtractor;10.001136310105153;40.0;7.892462991709515;0.19731157479273786;0.09467488406850168;7.131121878543581;2.7907729760993547;8.393745120858883;2.555249724580143;0.2152242338681765;0.7130311654025046;0.27904558937763463;0.839279143948657;19.90134222791029;1.989908107521939;0.49753355569775726;0.0661151433141871;60.49363772220499
A01;nq_7p_a1_Mzgy;nq;3;;False;False;i;LongestVisitFeatureExtractor;13.844946530494965;55.0;10.615663962894772;0.1930120720526322;0.10045950309526028;11.732750097813096;2.039615977121605;12.165714353176;5.752430962210281;0.2252910065402963;0.8474391773179093;0.14731844378229517;0.878711544777708;23.930304555074663;1.7284504856963965;0.43509644645590295;0.04529801982678183;87.69850482674234
A01;nq_7p_a1_Mzgy;nq;6;;False;False;i;LongestVisitFeatureExtractor;12.24235480851425;41.0;8.916675746358834;0.2174798962526545;0.10095256533624809;11.130554690591243;2.891874759368281;11.677578278970438;3.8489061998738388;0.29193945697426094;0.9091841287633832;0.2362188324550972;0.9538670020288071;32.18817016748904;2.629246633589069;0.7850773211582693;0.04657054004575088;71.91303540803263
A01;nq_7p_a5_NTE0;nq;0;;False;False;i;LongestVisitFeatureExtractor;10.856074194756083;41.0;8.566779969446811;0.20894585291333687;0.08642053958893137;8.931152160747395;1.6768848203416955;9.134977424754181;5.326037932007466;0.22837443561885454;0.8226870966911315;0.15446512157697834;0.8414623243056629;14.976513486519242;1.3795515043323392;0.36528081674437174;0.05612478509259079;67.29090401762906
A01;nq_7p_a5_NTE0;nq;3;;False;False;i;LongestVisitFeatureExtractor;13.506835929324716;50.0;10.36206859876831;0.2072413719753662;0.08513052273935505;11.916404166282007;1.6773378228093718;12.148212917723422;7.104355487747382;0.24792271260660045;0.8822498643379743;0.12418436350201757;0.899412192558615;19.987835419987988;1.4798310666225214;0.39975670839975974;0.04824404459705962;76.73132004924643
A01;nq_7p_a5_NTE0;nq;5;;True;True;r;LongestVisitFeatureExtractor;16.25398899969585;52.0;13.22971083889253;0.25441751613254865;0.09293042017897837;10.571392087432518;1.878597715538496;10.96195179991345;5.627278261861535;0.21494023137085197;0.650387550257991;0.1155776416222288;0.6744160956500324;19.85939302551246;1.2218165661293408;0.38191140433677806;0.041091930813543905;77.85505824011504
A01;nq_7p_a5_NTE0;nq;6;;False;False;i;LongestVisitFeatureExtractor;10.868123111731393;36.0;8.494486467594967;0.23595795743319353;0.121002664721483;7.2551362438083995;1.0003969207991705;7.409446725629666;7.252257671897479;0.2116984778751333;0.6675611022456102;0.09204872916090827;0.681759550334103;7.258015958284383;0.6678260711318087;0.2016115543967884;0.04356991385718151;76.02584399242791
A01;nq_6p_a5_LTkw;nq;0;;False;False;i;LongestVisitFeatureExtractor;12.546965790554708;44.0;9.919455183118666;0.22544216325269695;0.14585155830013202;9.023186561963112;1.9708415829319237;9.347386070560093;4.57834188201964;0.21738107140837426;0.7191528782803983;0.15707714644568196;0.7449917555044868;17.78327128686944;1.417336397000189;0.40416525651976;0.04325096267253126;81.08082971146271
A01;nq_6p_a5_LTkw;nq;5;;True;True;r;LongestVisitFeatureExtractor;10.184616804052578;40.0;7.388366983294951;0.18470917458237376;0.07426850958154653;8.616828142895255;3.5358961194450607;9.655817791624898;2.4369573799152273;0.24758507158012558;0.8460630683195187;0.347180084187172;0.9480786540523288;30.46820919238832;2.9915911200767673;0.761705229809708;0.04750763663303984;82.67074891747198
A01;nq_5p_a0_LTIz;nq;2;;False;False;i;LongestVisitFeatureExtractor;12.545848519699124;46.0;9.79805460760365;0.21300118712181848;0.10361360746980443;8.670823856373294;1.5104550248005872;9.036392922786115;5.740537595628199;0.20080873161746923;0.6911309221340127;0.12039480808563208;0.7202695703361502;13.096889463019847;1.043922174132383;0.2847149883265184;0.032406576204069795;113.14220607977448
A01;nq_5p_a3_LTYx;nq;0;;False;True;i;LongestVisitFeatureExtractor;17.450383772654877;65.0;14.07600017020781;0.21655384877242784;0.12635993046904398;12.22085897280099;2.529936212414901;12.59760493526581;4.830500829558785;0.19683757711352828;0.7003203558165486;0.14497882942719947;0.7219099075062478;30.91799366210479;1.7717658284715747;0.4756614409554583;0.035797264247455454;104.05394170835203
A01;nq_6p_a1_LTEy;nq;3;;False;False;i;LongestVisitFeatureExtractor;10.075068125867112;37.0;8.158876939248835;0.22051018754726578;0.08943636564585224;6.96650517457719;1.555300581027863;7.283374378043057;4.479201808034549;0.20231595494564047;0.6914598578932801;0.1543712222684356;0.7229106827916573;10.835009545753518;1.0754279187388622;0.29283809583117615;0.030986686718698836;118.516438253156
A01;nq_5p_a4_LTI3;nq;0;;False;False;i;LongestVisitFeatureExtractor;32.62027550920917;119.0;26.366148065810727;0.22156426946059435;0.11746892212517572;21.42446094601926;2.9617287031374193;21.836893182497416;7.233768887516231;0.18505841680082555;0.6567835682433407;0.09079410449189128;0.6694270002818508;63.45344093307191;1.9452147458153164;0.53322219271489;0.020481422931411458;178.11447331270324
A01;nq_7p_a2_LTYz;nq;0;;False;False;i;LongestVisitFeatureExtractor;14.206449580519166;52.0;11.531443807088069;0.22175853475169363;0.09894826646554188;9.387316774743752;2.049681229051574;9.710465209983445;4.579891078520264;0.19040127862712639;0.6607785232713083;0.14427821796251147;0.6835251239197079;19.24100698435323;1.3543853357096192;0.37001936508371597;0.0451427666196429;81.08296429102911
A01;nq_7p_a2_LTYz;nq;1;;False;False;i;LongestVisitFeatureExtractor;10.205990495928528;32.0;8.458802040309118;0.26433756375965994;0.1541903603730935;4.497885128946558;1.2834663284743577;4.979406443971538;3.504482376482088;0.1606260143216625;0.44071029957757624;0.12575617515873352;0.487890562504244;5.772884112348451;0.565636830119666;0.1804026285108891;0.01633702711907165;191.92068665478104
A01;nq_7p_a2_LTYz;nq;2;;True;True;r;LongestVisitFeatureExtractor;15.712646525018656;59.0;12.579756880459712;0.2132162183128765;0.09488504679283995;10.537201925641996;2.0289972830569853;10.979305288825858;5.193305093916212;0.1892983670487217;0.670619167106191;0.12913147889035048;0.6987559524962216;21.379954078150444;1.3606844680244;0.36237210301949907;0.0417081632923432;90.02882992941399
A01;nq_6p_a4_ODQz;nq;0;;False;False;i;LongestVisitFeatureExtractor;12.665159304057129;44.0;10.00198118208127;0.22731775413821068;0.16365554689822429;8.719873518988917;0.8123056703836179;8.772710236467486;10.734719498967534;0.20401651712715083;0.6884929995468444;0.0641370274847949;0.6926648158035608;7.08320270450265;0.5592667675513274;0.1609818796477875;0.019924288142384332;174.36495654689355
A01;nq_6p_a4_ODQz;nq;1;;False;False;i;LongestVisitFeatureExtractor;12.580805245895;47.0;9.929677703656594;0.21126973837567223;0.10985215244940946;8.97185199737887;1.8812250855388863;9.346543829941004;4.769153923337589;0.20318573543350008;0.7131381355979819;0.14953137329208022;0.7429209535685877;16.878073041211294;1.3415733501413554;0.3591079370470488;0.04699211969007275;79.49949742777146
A01;nq_6p_a4_ODQz;nq;2;;False;False;i;LongestVisitFeatureExtractor;10.435802052629377;38.0;8.375152917525902;0.22039876098752376;0.0975438180752652;6.568268338968487;1.2472014972589192;6.749500916380449;5.266405110484656;0.1824189436859581;0.629397559080144;0.11951180091085357;0.6467639844394962;8.191954106759852;0.7849855780558648;0.21557773965157503;0.03496497217980776;104.14167938824072
A01;nq_6p_a4_ODQz;nq;4;;True;True;r;LongestVisitFeatureExtractor;12.339793651146046;46.0;9.688666108907647;0.210623176280601;0.09760028815509542;9.186370688745143;1.0268977809636757;9.26190810875045;8.945749868233566;0.20582018019445444;0.7444509161538506;0.08321839165181694;0.7505723653563899;9.433463675382141;0.7644749938347646;0.20507529729091611;0.034017074187974665;109.58547063408317
