user;document;corpus;paragraph;system_relevance;perceived_relevance;system_relevance_type;f_average_fixation_duration;f_average_forward_saccades_length;f_regression_ratio;f_thorough_reading_ratio;f_coherently_read_text_length
A04;nq_5p_a2_MTgz;nq;0;False;False;i;[0.34760843];[155.08537338];[0.];[0.63199637];[2453.6062625]
A04;nq_5p_a2_MTgz;nq;1;False;False;i;[0.27668024];[133.79468012];[0.];[1.];[2312.18910032]
